DataOraIncidente,NumeroIncidenti
2020-07-01,70
2020-07-02,64
2020-07-03,68
2020-07-04,64
2020-07-05,50
2020-07-06,75
2020-07-07,54
2020-07-08,68
2020-07-09,73
2020-07-10,75
2020-07-11,50
2020-07-12,33
2020-07-13,65
2020-07-14,61
2020-07-15,70
2020-07-16,65
2020-07-17,65
2020-07-18,46
2020-07-19,40
2020-07-20,58
2020-07-21,71
2020-07-22,63
2020-07-23,59
2020-07-24,59
2020-07-25,53
2020-07-26,45
2020-07-27,67
2020-07-28,76
2020-07-29,73
2020-07-30,57
2020-07-31,70
2020-08-01,49
2020-08-02,38
2020-08-03,56
2020-08-04,49
2020-08-05,62
2020-08-06,74
2020-08-07,55
2020-08-08,38
2020-08-09,32
2020-08-10,43
2020-08-11,57
2020-08-12,46
2020-08-13,42
2020-08-14,33
2020-08-15,21
2020-08-16,25
2020-08-17,32
2020-08-18,22
2020-08-19,44
2020-08-20,44
2020-08-21,39
2020-08-22,47
2020-08-23,23
2020-08-24,46
2020-08-25,55
2020-08-26,44
2020-08-27,51
2020-08-28,58
2020-08-29,42
2020-08-30,39
2020-08-31,76
2020-09-01,60
2020-09-02,71
2020-09-03,77
2020-09-04,71
2020-09-05,43
2020-09-06,43
2020-09-07,63
2020-09-08,75
2020-09-09,83
2020-09-10,61
2020-09-11,61
2020-09-12,51
2020-09-13,49
2020-09-14,58
2020-09-15,72
2020-09-16,102
2020-09-17,83
2020-09-18,77
2020-09-19,45
2020-09-20,50
2020-09-21,73
2020-09-22,77
2020-09-23,97
2020-09-24,64
2020-09-25,95
2020-09-26,60
2020-09-27,84
2020-09-28,82
2020-09-29,110
2020-09-30,90
2020-10-01,74
2020-10-02,77
2020-10-03,67
2020-10-04,70
2020-10-05,72
2020-10-06,72
2020-10-07,79
2020-10-08,71
2020-10-09,82
2020-10-10,61
2020-10-11,62
2020-10-12,70
2020-10-13,94
2020-10-14,86
2020-10-15,97
2020-10-16,73
2020-10-17,59
2020-10-18,63
2020-10-19,79
2020-10-20,75
2020-10-21,85
2020-10-22,79
2020-10-23,76
2020-10-24,68
2020-10-25,46
2020-10-26,53
2020-10-27,56
2020-10-28,73
2020-10-29,58
2020-10-30,71
2020-10-31,59
2020-11-01,34
2020-11-02,52
2020-11-03,65
2020-11-04,66
2020-11-05,58
2020-11-06,76
2020-11-07,73
2020-11-08,41
2020-11-09,71
2020-11-10,67
2020-11-11,62
2020-11-12,56
2020-11-13,73
2020-11-14,63
2020-11-15,32
2020-11-16,86
2020-11-17,58
2020-11-18,76
2020-11-19,63
2020-11-20,68
2020-11-21,77
2020-11-22,50
2020-11-23,85
2020-11-24,67
2020-11-25,69
2020-11-26,72
2020-11-27,63
2020-11-28,59
2020-11-29,43
2020-11-30,73
2020-12-01,82
2020-12-02,87
2020-12-03,87
2020-12-04,78
2020-12-05,69
2020-12-06,46
2020-12-07,91
2020-12-08,80
2020-12-09,82
2020-12-10,92
2020-12-11,96
2020-12-12,79
2020-12-13,80
2020-12-14,78
2020-12-15,69
2020-12-16,85
2020-12-17,80
2020-12-18,87
2020-12-19,69
2020-12-20,59
2020-12-21,91
2020-12-22,81
2020-12-23,89
2020-12-24,28
2020-12-25,14
2020-12-26,29
2020-12-27,18
2020-12-28,72
2020-12-29,64
2020-12-30,70
2020-12-31,34
