DataOraIncidente,NumeroIncidenti
2020-06-25,36
2020-06-26,42
2020-06-27,22
2020-06-28,22
2020-06-29,21
2020-06-30,45
2020-07-01,28
2020-07-02,29
2020-07-03,33
2020-07-04,33
2020-07-05,35
2020-07-06,46
2020-07-07,17
2020-07-08,23
2020-07-09,35
2020-07-10,45
2020-07-11,25
2020-07-12,9
2020-07-13,19
2020-07-14,39
2020-07-15,17
2020-07-16,40
2020-07-17,24
2020-07-18,11
2020-07-19,21
2020-07-20,34
2020-07-21,29
2020-07-22,44
2020-07-23,28
2020-07-24,48
2020-07-25,30
2020-07-26,32
2020-07-27,23
2020-07-28,39
2020-07-29,45
2020-07-30,28
2020-07-31,32
2020-08-01,33
2020-08-02,14
2020-08-03,20
2020-08-04,21
2020-08-05,51
2020-08-06,40
2020-08-07,32
2020-08-08,27
2020-08-09,10
2020-08-10,23
2020-08-11,20
2020-08-12,44
2020-08-13,13
2020-08-14,7
2020-08-15,23
2020-08-17,5
2020-08-18,7
2020-08-19,19
2020-08-20,15
2020-08-21,10
2020-08-22,11
2020-08-23,6
2020-08-24,27
2020-08-25,31
2020-08-26,17
2020-08-27,32
2020-08-28,35
2020-08-29,30
2020-08-30,16
2020-08-31,59
2020-09-01,36
2020-09-02,35
2020-09-03,39
2020-09-04,57
2020-09-05,20
2020-09-06,37
2020-09-07,24
2020-09-08,63
2020-09-09,45
2020-09-10,22
2020-09-11,36
2020-09-12,37
2020-09-13,24
2020-09-14,30
2020-09-15,35
2020-09-16,46
2020-09-17,49
2020-09-18,48
2020-09-19,13
2020-09-20,27
2020-09-21,26
2020-09-22,48
2020-09-23,54
2020-09-24,25
2020-09-25,59
2020-09-26,28
2020-09-27,28
2020-09-28,28
2020-09-29,62
2020-09-30,33
2020-10-01,44
2020-10-02,51
2020-10-03,51
2020-10-04,23
2020-10-05,13
2020-10-06,37
2020-10-07,30
2020-10-08,55
2020-10-09,35
2020-10-10,38
2020-10-11,8
2020-10-12,37
2020-10-13,59
2020-10-14,28
2020-10-15,35
2020-10-16,36
2020-10-17,14
2020-10-18,32
2020-10-19,44
2020-10-20,36
2020-10-21,42
2020-10-22,49
2020-10-23,21
2020-10-24,31
2020-10-25,28
2020-10-26,29
2020-10-27,35
2020-10-28,29
2020-10-29,14
2020-10-30,37
2020-10-31,25
2020-11-01,21
2020-11-02,8
2020-11-03,28
2020-11-04,30
2020-11-05,20
2020-11-06,37
2020-11-07,44
2020-11-08,36
2020-11-09,50
2020-11-10,39
2020-11-11,23
2020-11-12,32
2020-11-13,37
2020-11-14,26
2020-11-15,18
2020-11-16,43
2020-11-17,25
2020-11-18,36
2020-11-19,23
2020-11-20,47
2020-11-21,25
2020-11-22,39
2020-11-23,49
2020-11-24,20
2020-11-25,43
2020-11-26,46
2020-11-27,30
2020-11-28,50
2020-11-29,27
2020-11-30,40
2020-12-01,38
2020-12-02,23
2020-12-03,41
2020-12-04,40
2020-12-05,13
2020-12-06,12
2020-12-07,31
2020-12-08,19
2020-12-09,44
2020-12-10,28
2020-12-11,55
2020-12-12,25
2020-12-13,38
2020-12-14,36
2020-12-15,39
2020-12-16,23
2020-12-17,29
2020-12-18,67
2020-12-19,52
2020-12-20,21
2020-12-21,44
2020-12-22,39
2020-12-23,32
2020-12-24,5
2020-12-25,4
2020-12-26,8
2020-12-27,7
2020-12-28,30
2020-12-29,35
2020-12-30,15
2020-12-31,9
