DataOraIncidente,NumeroIncidenti
2020-11-14,48
2020-11-15,19
2020-11-16,53
2020-11-17,39
2020-11-18,53
2020-11-19,48
2020-11-20,37
2020-11-21,65
2020-11-22,30
2020-11-23,53
2020-11-24,73
2020-11-25,57
2020-11-26,70
2020-11-27,47
2020-11-28,30
2020-11-29,28
2020-11-30,64
2020-12-01,48
2020-12-02,59
2020-12-03,33
2020-12-04,75
2020-12-05,34
2020-12-06,9
2020-12-07,25
2020-12-08,27
2020-12-09,48
2020-12-10,56
2020-12-11,72
2020-12-12,65
2020-12-13,42
2020-12-14,60
2020-12-15,44
2020-12-16,59
2020-12-17,72
2020-12-18,63
2020-12-19,50
2020-12-20,53
2020-12-21,74
2020-12-22,64
2020-12-23,74
2020-12-24,15
2020-12-25,4
2020-12-26,14
2020-12-27,12
2020-12-28,40
2020-12-29,39
2020-12-30,45
2020-12-31,23
